"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Shakhtar Donetsk","4-1-4-1",0,0.4,"","2","0","Mönchengladbach","4-2-3-1",6,2.3,"Alassane Pléa · 8&rsquor; Valerii Bondar (OG) · 17&rsquor; Alassane Pléa · 26&rsquor; Ramy Bensebaini · 44&rsquor; Lars Stindl · 65&rsquor; Alassane Pléa · 78&rsquor;","1","0","Shakhtar Donetsk","Home",990,0,0,0,0,4,1,2,0,708,6,12,13,0.4,0.4,0.4,8,0,554,629,88.1,31,390,9,20,11
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Shakhtar Donetsk","4-1-4-1",0,0.4,"","2","0","Mönchengladbach","4-2-3-1",6,2.3,"Alassane Pléa · 8&rsquor; Valerii Bondar (OG) · 17&rsquor; Alassane Pléa · 26&rsquor; Ramy Bensebaini · 44&rsquor; Lars Stindl · 65&rsquor; Alassane Pléa · 78&rsquor;","1","0","Mönchengladbach","Away",990,5,4,0,0,20,10,1,0,625,14,11,6,2.4,2.4,1.7,35,9,466,548,85,33,301,14,8,4
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Porto","4-4-2",3,2.4,"Moussa Marega · 4&rsquor; Sérgio Oliveira (P) · 28&rsquor; Luis Díaz · 69&rsquor;","1","0","Marseille","4-1-2-1-2",0,1,"","5","0","Porto","Home",990,3,2,1,1,5,3,1,0,509,19,9,7,2.4,1.6,1.4,11,6,304,398,76.4,16,230,11,22,13
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Porto","4-4-2",3,2.4,"Moussa Marega · 4&rsquor; Sérgio Oliveira (P) · 28&rsquor; Luis Díaz · 69&rsquor;","1","0","Marseille","4-1-2-1-2",0,1,"","5","0","Marseille","Away",990,0,0,0,1,6,0,5,0,670,11,9,10,1,0.2,0.1,14,0,471,584,80.7,36,384,17,23,11
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Manchester City","4-3-3",3,1.7,"Ferrán Torres · 12&rsquor; Gabriel Jesus · 81&rsquor; João Cancelo · 90&rsquor;","0","0","Olympiacos","4-3-3",0,0.6,"","1","0","Manchester City","Home",990,3,3,0,0,20,7,0,0,816,14,4,9,1.7,1.7,1.7,35,6,655,743,88.2,55,497,39,8,6
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Manchester City","4-3-3",3,1.7,"Ferrán Torres · 12&rsquor; Gabriel Jesus · 81&rsquor; João Cancelo · 90&rsquor;","0","0","Olympiacos","4-3-3",0,0.6,"","1","0","Olympiacos","Away",990,0,0,0,0,6,1,1,0,631,12,17,15,0.6,0.6,0.2,10,0,455,532,85.5,19,451,17,13,10
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Lokomotiv Moscow","4-4-2",1,0.9,"Anton Miranchuk (P) · 25&rsquor;","4","0","Atlético Madrid","4-3-2-1",1,1,"José María Giménez · 18&rsquor;","3","0","Lokomotiv Moscow","Home",990,1,0,1,1,3,0,4,0,482,7,15,11,0.9,0.1,0.1,7,1,269,358,75.1,19,268,9,10,3
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Lokomotiv Moscow","4-4-2",1,0.9,"Anton Miranchuk (P) · 25&rsquor;","4","0","Atlético Madrid","4-3-2-1",1,1,"José María Giménez · 18&rsquor;","3","0","Atlético Madrid","Away",990,1,1,0,0,14,6,3,0,741,13,8,2,1.1,1.1,1,25,2,551,666,82.7,84,443,32,12,9
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Midtjylland","4-2-3-1",1,0.7,"Anders Dreyer · 18&rsquor;","1","0","Ajax","4-3-3",2,0.7,"Antony · 1&rsquor; Dušan Tadić · 13&rsquor;","1","0","Midtjylland","Home",990,1,1,0,0,9,4,1,0,563,19,21,5,0.7,0.7,0.5,15,2,319,460,69.3,24,271,21,22,13
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Midtjylland","4-2-3-1",1,0.7,"Anders Dreyer · 18&rsquor;","1","0","Ajax","4-3-3",2,0.7,"Antony · 1&rsquor; Dušan Tadić · 13&rsquor;","1","0","Ajax","Away",990,2,2,0,0,5,4,1,0,683,15,8,12,0.7,0.7,0.7,9,3,447,576,77.6,33,440,18,17,13
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Red Bull Salzburg","4-3-2-1",2,1.8,"Mergim Berisha · 4&rsquor; Masaya Okugawa · 66&rsquor;","2","0","Bayern Munich","4-2-3-1",6,2.9,"Robert Lewandowski (P) · 21&rsquor; Rasmus Kristensen (OG) · 44&rsquor; Jérôme Boateng · 79&rsquor; Leroy Sané · 83&rsquor; Robert Lewandowski · 88&rsquor; Lucas Hernández · 90+2&rsquor;","2","0","Red Bull Salzburg","Home",990,2,1,0,0,18,10,2,0,531,20,16,18,1.8,1.8,1.4,28,2,293,407,72,31,221,16,12,7
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Red Bull Salzburg","4-3-2-1",2,1.8,"Mergim Berisha · 4&rsquor; Masaya Okugawa · 66&rsquor;","2","0","Bayern Munich","4-2-3-1",6,2.9,"Robert Lewandowski (P) · 21&rsquor; Rasmus Kristensen (OG) · 44&rsquor; Jérôme Boateng · 79&rsquor; Leroy Sané · 83&rsquor; Robert Lewandowski · 88&rsquor; Lucas Hernández · 90+2&rsquor;","2","0","Bayern Munich","Away",990,5,3,1,1,20,8,2,0,712,18,14,11,3,2.2,1.9,39,10,491,588,83.5,63,415,24,22,13
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Atalanta","3-4-1-2",0,1.2,"","0","0","Liverpool","4-3-3",5,2.5,"Diogo Jota · 16&rsquor; Diogo Jota · 33&rsquor; Mohamed Salah · 47&rsquor; Sadio Mané · 49&rsquor; Diogo Jota · 54&rsquor;","2","0","Atalanta","Home",990,0,0,0,0,9,6,0,0,596,14,14,11,1.2,1.2,1.1,16,0,401,500,80.2,35,315,11,14,8
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Atalanta","3-4-1-2",0,1.2,"","0","0","Liverpool","4-3-3",5,2.5,"Diogo Jota · 16&rsquor; Diogo Jota · 33&rsquor; Mohamed Salah · 47&rsquor; Sadio Mané · 49&rsquor; Diogo Jota · 54&rsquor;","2","0","Liverpool","Away",990,5,5,0,0,15,12,2,0,740,9,10,7,2.6,2.6,2.6,26,9,552,646,85.4,40,520,29,19,11
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Real Madrid","4-3-3",3,1.2,"Karim Benzema · 25&rsquor; Sergio Ramos · 33&rsquor; Rodrygo · 80&rsquor;","4","0","Internazionale","3-5-2",2,0.7,"Lautaro Martínez · 35&rsquor; Ivan Perišić · 68&rsquor;","3","0","Real Madrid","Home",990,3,2,0,0,12,7,4,0,710,10,23,12,1.2,1.2,0.6,21,5,518,613,84.5,30,454,18,14,12
"UEFA Champions League","2020-11-03","UEFA Champions League (Group stage)","Real Madrid","4-3-3",3,1.2,"Karim Benzema · 25&rsquor; Sergio Ramos · 33&rsquor; Rodrygo · 80&rsquor;","4","0","Internazionale","3-5-2",2,0.7,"Lautaro Martínez · 35&rsquor; Ivan Perišić · 68&rsquor;","3","0","Internazionale","Away",990,2,2,0,0,12,3,3,0,598,12,10,15,0.7,0.7,0.6,18,4,409,506,80.8,34,342,13,8,6
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","Chelsea","4-3-3",3,3.3,"Timo Werner (P) · 10&rsquor; Timo Werner (P) · 41&rsquor; Tammy Abraham · 50&rsquor;","4","0","Rennes","4-1-4-1",0,0.6,"Dalbert Henrique · 40&rsquor;","4","1","Chelsea","Home",990,3,1,2,2,6,2,4,0,781,13,11,10,3.3,1.7,1.7,14,5,600,695,86.3,64,533,18,10,5
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","Chelsea","4-3-3",3,3.3,"Timo Werner (P) · 10&rsquor; Timo Werner (P) · 41&rsquor; Tammy Abraham · 50&rsquor;","4","0","Rennes","4-1-4-1",0,0.6,"Dalbert Henrique · 40&rsquor;","4","1","Rennes","Away",939,0,0,0,0,7,2,3,1,610,8,13,7,0.6,0.6,0.6,13,0,428,528,81.1,29,324,13,7,3
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","İstanbul Başakşehir","4-1-4-1",2,1,"Demba Ba · 12&rsquor; Edin Višća · 40&rsquor;","1","0","Manchester United","4-2-3-1",1,0.7,"Anthony Martial · 43&rsquor;","1","0","İstanbul Başakşehir","Home",990,2,2,0,0,9,3,1,0,515,20,9,20,1,1,0.8,15,3,277,380,72.9,17,239,14,9,3
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","İstanbul Başakşehir","4-1-4-1",2,1,"Demba Ba · 12&rsquor; Edin Višća · 40&rsquor;","1","0","Manchester United","4-2-3-1",1,0.7,"Anthony Martial · 43&rsquor;","1","0","Manchester United","Away",990,1,1,0,0,10,2,1,0,883,10,8,12,0.7,0.7,0.6,20,2,670,801,83.6,70,515,29,19,9
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","Zenit","4-1-2-1-2",1,1.2,"Aleksandr Erokhin · 32&rsquor;","4","0","Lazio","3-5-2",1,0.7,"Felipe Caicedo · 82&rsquor;","4","0","Zenit","Home",990,1,1,0,0,7,2,4,0,613,13,17,14,1.2,1.2,1.1,12,2,391,502,77.9,37,383,13,14,5
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","Zenit","4-1-2-1-2",1,1.2,"Aleksandr Erokhin · 32&rsquor;","4","0","Lazio","3-5-2",1,0.7,"Felipe Caicedo · 82&rsquor;","4","0","Lazio","Away",990,1,1,0,0,15,3,4,0,689,19,13,10,0.7,0.7,0.4,26,2,465,567,82,34,342,16,16,10
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","Ferencváros","4-3-3",1,1.5,"Franck Boli · 90&rsquor;","1","0","Juventus","4-3-3",4,2.7,"Álvaro Morata · 7&rsquor; Álvaro Morata · 60&rsquor; Paulo Dybala · 72&rsquor; Lasha Dvali (OG) · 81&rsquor;","0","0","Ferencváros","Home",990,1,0,0,0,12,3,1,0,675,12,15,6,1.5,1.5,0.7,15,1,500,572,87.4,29,529,11,17,10
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","Ferencváros","4-3-3",1,1.5,"Franck Boli · 90&rsquor;","1","0","Juventus","4-3-3",4,2.7,"Álvaro Morata · 7&rsquor; Álvaro Morata · 60&rsquor; Paulo Dybala · 72&rsquor; Lasha Dvali (OG) · 81&rsquor;","0","0","Juventus","Away",990,3,2,0,0,16,8,0,0,753,16,15,6,2.7,2.7,1.5,19,4,591,659,89.7,53,601,13,12,7
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","Club Brugge","4-1-4-1",0,1.2,"","0","0","Dortmund","4-2-3-1",3,1.8,"Thorgan Hazard · 14&rsquor; Erling Haaland · 18&rsquor; Erling Haaland · 32&rsquor;","0","0","Club Brugge","Home",990,0,0,0,0,11,4,0,0,664,12,8,13,1.2,1.2,1.1,19,0,481,575,83.7,44,394,20,12,7
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","Club Brugge","4-1-4-1",0,1.2,"","0","0","Dortmund","4-2-3-1",3,1.8,"Thorgan Hazard · 14&rsquor; Erling Haaland · 18&rsquor; Erling Haaland · 32&rsquor;","0","0","Dortmund","Away",990,3,1,0,0,11,6,0,0,768,17,9,11,1.8,1.8,1.4,20,5,580,675,85.9,37,381,21,10,6
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","Barcelona","4-2-3-1",2,3.5,"Lionel Messi (P) · 5&rsquor; Gerard Piqué · 65&rsquor;","0","0","Dynamo Kyiv","4-2-3-1",1,2.7,"Viktor Tsyhankov · 75&rsquor;","1","0","Barcelona","Home",990,2,1,1,1,21,13,0,0,878,5,7,5,4.1,3.3,2.6,39,4,727,794,91.6,82,642,33,20,14
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","Barcelona","4-2-3-1",2,3.5,"Lionel Messi (P) · 5&rsquor; Gerard Piqué · 65&rsquor;","0","0","Dynamo Kyiv","4-2-3-1",1,2.7,"Viktor Tsyhankov · 75&rsquor;","1","0","Dynamo Kyiv","Away",990,1,0,0,0,8,7,1,0,556,18,18,10,2.8,2.8,1.9,13,1,390,457,85.3,29,322,25,12,8
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","Sevilla","4-3-3",3,2,"Ivan Rakitić · 42&rsquor; Jesús Navas · 45+4&rsquor; Youssef En-Nesyri · 69&rsquor; Youssef En-Nesyri · 72&rsquor;","2","1","Krasnodar","4-2-3-1",2,1.4,"Magomed-Shapi Suleymanov · 17&rsquor; Marcus Berg (P) · 21&rsquor;","3","0","Sevilla","Home",944,3,1,0,0,22,11,2,1,834,16,10,11,2,2,1,38,4,612,721,84.9,54,440,14,18,12
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","Sevilla","4-3-3",3,2,"Ivan Rakitić · 42&rsquor; Jesús Navas · 45+4&rsquor; Youssef En-Nesyri · 69&rsquor; Youssef En-Nesyri · 72&rsquor;","2","1","Krasnodar","4-2-3-1",2,1.4,"Magomed-Shapi Suleymanov · 17&rsquor; Marcus Berg (P) · 21&rsquor;","3","0","Krasnodar","Away",990,2,0,1,1,10,2,3,0,553,10,10,15,1.4,0.6,0.5,22,4,327,430,76,43,335,14,16,9
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","RB Leipzig","3-5-2",2,1.9,"Christopher Nkunku · 41&rsquor; Emil Forsberg (P) · 57&rsquor;","2","0","Paris Saint-Germain","4-3-3",1,1.3,"Ángel Di María · 6&rsquor; Idrissa Gana Gueye · 69&rsquor; Presnel Kimpembe · 90+5&rsquor;","7","2","RB Leipzig","Home",990,2,1,1,1,11,4,2,0,669,37,12,14,2.1,1.3,0.8,22,3,399,538,74.2,46,334,13,11,5
"UEFA Champions League","2020-11-04","UEFA Champions League (Group stage)","RB Leipzig","3-5-2",2,1.9,"Christopher Nkunku · 41&rsquor; Emil Forsberg (P) · 57&rsquor;","2","0","Paris Saint-Germain","4-3-3",1,1.3,"Ángel Di María · 6&rsquor; Idrissa Gana Gueye · 69&rsquor; Presnel Kimpembe · 90+5&rsquor;","7","2","Paris Saint-Germain","Away",967,1,1,0,1,7,1,5,2,691,18,12,21,1.5,0.6,0.6,12,1,429,554,77.4,33,393,11,30,10
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Rennes","4-3-3",1,1.1,"Serhou Guirassy · 85&rsquor;","2","0","Chelsea","4-3-3",2,2.2,"Callum Hudson-Odoi · 22&rsquor; Olivier Giroud · 90+1&rsquor;","0","0","Rennes","Home",990,1,1,0,0,13,5,2,0,679,11,14,7,1.1,1.1,0.9,23,1,463,593,78.1,36,377,20,16,9
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Rennes","4-3-3",1,1.1,"Serhou Guirassy · 85&rsquor;","2","0","Chelsea","4-3-3",2,2.2,"Callum Hudson-Odoi · 22&rsquor; Olivier Giroud · 90+1&rsquor;","0","0","Chelsea","Away",990,2,2,0,0,9,5,0,0,689,13,20,17,2.2,2.2,2.2,16,3,467,570,81.9,32,414,9,17,11
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Manchester United","4-2-3-1",4,2.9,"Bruno Fernandes · 7&rsquor; Bruno Fernandes · 19&rsquor; Marcus Rashford (P) · 35&rsquor; Daniel James · 90+2&rsquor;","2","0","İstanbul Başakşehir","4-1-4-1",1,1.3,"Deniz Turuc · 75&rsquor;","3","0","Manchester United","Home",990,4,1,1,1,15,7,2,0,656,14,8,11,2.9,2.1,1.4,30,8,466,567,82.2,40,327,19,13,12
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Manchester United","4-2-3-1",4,2.9,"Bruno Fernandes · 7&rsquor; Bruno Fernandes · 19&rsquor; Marcus Rashford (P) · 35&rsquor; Daniel James · 90+2&rsquor;","2","0","İstanbul Başakşehir","4-1-4-1",1,1.3,"Deniz Turuc · 75&rsquor;","3","0","İstanbul Başakşehir","Away",990,1,0,0,0,13,4,3,0,645,14,8,15,1.3,1.3,1.1,22,2,435,531,81.9,41,414,16,12,7
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Krasnodar","4-4-2",1,1.1,"Wanderson · 56&rsquor;","1","0","Sevilla","5-3-2",2,1.6,"Ivan Rakitić · 4&rsquor; Munir El Haddadi · 90+5&rsquor;","1","0","Krasnodar","Home",990,1,1,0,0,11,3,1,0,552,20,22,15,1.1,1.1,0.5,19,2,311,428,72.7,41,319,17,15,12
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Krasnodar","4-4-2",1,1.1,"Wanderson · 56&rsquor;","1","0","Sevilla","5-3-2",2,1.6,"Ivan Rakitić · 4&rsquor; Munir El Haddadi · 90+5&rsquor;","1","0","Sevilla","Away",990,2,0,0,0,23,8,1,0,755,8,13,19,1.6,1.6,0.9,37,1,519,627,82.8,35,384,31,15,9
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Dortmund","4-2-3-1",3,1.6,"Erling Haaland · 18&rsquor; Jadon Sancho · 45&rsquor; Erling Haaland · 60&rsquor;","0","0","Club Brugge","4-1-4-1",0,0.1,"","1","0","Dortmund","Home",990,3,1,0,0,21,8,0,0,735,15,13,5,1.6,1.6,1.2,38,3,546,635,86,62,541,30,24,9
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Dortmund","4-2-3-1",3,1.6,"Erling Haaland · 18&rsquor; Jadon Sancho · 45&rsquor; Erling Haaland · 60&rsquor;","0","0","Club Brugge","4-1-4-1",0,0.1,"","1","0","Club Brugge","Away",990,0,0,0,0,2,0,1,0,669,16,11,15,0.1,0.1,0.1,2,0,487,583,83.5,40,511,12,11,6
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Juventus","4-4-2",2,1,"Cristiano Ronaldo · 35&rsquor; Álvaro Morata · 90+2&rsquor;","2","0","Ferencváros","5-4-1",1,0.4,"Myrto Uzuni · 19&rsquor;","1","0","Juventus","Home",990,2,2,0,0,19,7,2,0,865,15,18,14,1,1,0.9,31,4,658,774,85,74,576,15,20,14
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Juventus","4-4-2",2,1,"Cristiano Ronaldo · 35&rsquor; Álvaro Morata · 90+2&rsquor;","2","0","Ferencváros","5-4-1",1,0.4,"Myrto Uzuni · 19&rsquor;","1","0","Ferencváros","Away",990,1,1,0,0,9,2,1,0,508,13,21,16,0.4,0.4,0.2,14,0,294,395,74.4,24,250,10,15,8
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Paris Saint-Germain","4-3-3",1,1.1,"Neymar (P) · 11&rsquor;","5","0","RB Leipzig","4-2-3-1",0,1.4,"","1","0","Paris Saint-Germain","Home",990,1,0,1,1,7,2,5,0,553,18,20,11,1.1,0.4,0.3,14,2,316,420,75.2,22,304,12,27,18
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Paris Saint-Germain","4-3-3",1,1.1,"Neymar (P) · 11&rsquor;","5","0","RB Leipzig","4-2-3-1",0,1.4,"","1","0","RB Leipzig","Away",990,0,0,0,0,15,3,1,0,784,21,12,10,1.4,1.4,1.4,30,0,562,673,83.5,53,513,19,21,13
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Lazio","3-5-2",3,3.3,"Ciro Immobile · 3&rsquor; Marco Parolo · 22&rsquor; Ciro Immobile (P) · 55&rsquor;","1","0","Zenit","3-5-1-1",1,0.6,"Artem Dzyuba · 25&rsquor;","3","0","Lazio","Home",990,3,2,1,1,11,6,1,0,618,11,11,9,3.3,2.5,2.5,23,6,437,518,84.4,39,295,16,23,19
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Lazio","3-5-2",3,3.3,"Ciro Immobile · 3&rsquor; Marco Parolo · 22&rsquor; Ciro Immobile (P) · 55&rsquor;","1","0","Zenit","3-5-1-1",1,0.6,"Artem Dzyuba · 25&rsquor;","3","0","Zenit","Away",990,1,1,0,0,13,5,3,0,656,13,12,12,0.6,0.6,0.5,21,2,469,552,85,48,429,22,12,9
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Dynamo Kyiv","4-4-1-1",0,0.3,"","1","0","Barcelona","4-2-3-1",4,3,"Sergiño Dest · 52&rsquor; Martin Braithwaite · 57&rsquor; Martin Braithwaite (P) · 70&rsquor; Antoine Griezmann · 90+2&rsquor;","1","0","Dynamo Kyiv","Home",990,0,0,0,0,7,3,1,0,508,25,20,15,0.4,0.4,0.3,9,0,277,369,75.1,24,281,17,13,10
"UEFA Champions League","2020-11-24","UEFA Champions League (Group stage)","Dynamo Kyiv","4-4-1-1",0,0.3,"","1","0","Barcelona","4-2-3-1",4,3,"Sergiño Dest · 52&rsquor; Martin Braithwaite · 57&rsquor; Martin Braithwaite (P) · 70&rsquor; Antoine Griezmann · 90+2&rsquor;","1","0","Barcelona","Away",990,4,3,1,1,15,6,1,0,943,6,13,10,3,2.2,2.1,29,7,738,835,88.4,65,509,23,28,17
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Mönchengladbach","4-2-3-1",4,3.2,"Lars Stindl (P) · 17&rsquor; Nico Elvedi · 34&rsquor; Breel Embolo · 45+1&rsquor; Oscar Wendt · 77&rsquor;","2","0","Shakhtar Donetsk","4-3-3",0,0.7,"","1","0","Mönchengladbach","Home",990,4,1,1,1,13,5,2,0,636,22,11,11,3.3,2.5,1.7,26,8,432,533,81.1,36,289,17,19,12
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Mönchengladbach","4-2-3-1",4,3.2,"Lars Stindl (P) · 17&rsquor; Nico Elvedi · 34&rsquor; Breel Embolo · 45+1&rsquor; Oscar Wendt · 77&rsquor;","2","0","Shakhtar Donetsk","4-3-3",0,0.7,"","1","0","Shakhtar Donetsk","Away",990,0,0,0,0,13,3,1,0,694,13,14,15,0.8,0.8,0.6,23,0,500,598,83.6,37,364,12,21,14
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Olympiacos","5-4-1",0,0.1,"","1","0","Manchester City","4-2-3-1",1,2.4,"Phil Foden · 36&rsquor;","3","0","Olympiacos","Home",990,0,0,0,0,2,0,1,0,621,24,16,9,0.1,0.1,0,2,0,388,498,77.9,13,293,8,11,8
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Olympiacos","5-4-1",0,0.1,"","1","0","Manchester City","4-2-3-1",1,2.4,"Phil Foden · 36&rsquor;","3","0","Manchester City","Away",990,1,1,0,0,22,11,3,0,829,13,10,10,2.4,2.4,2.1,41,2,615,725,84.8,75,459,35,25,18
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Liverpool","4-3-3",0,0.2,"","1","0","Atalanta","3-4-1-2",2,1.2,"Josip Iličić · 60&rsquor; Robin Gosens · 64&rsquor;","1","0","Liverpool","Home",990,0,0,0,0,4,0,1,0,777,18,11,8,0.2,0.2,0.1,8,0,564,675,83.6,42,550,26,16,8
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Liverpool","4-3-3",0,0.2,"","1","0","Atalanta","3-4-1-2",2,1.2,"Josip Iličić · 60&rsquor; Robin Gosens · 64&rsquor;","1","0","Atalanta","Away",990,2,2,0,0,8,4,1,0,702,23,22,10,1.2,1.2,1.1,12,4,477,580,82.2,39,364,20,11,7
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Ajax","4-3-3",3,2.4,"Ryan Gravenberch · 47&rsquor; Noussair Mazraoui · 49&rsquor; David Neres · 66&rsquor;","1","0","Midtjylland","4-2-3-1",1,1.4,"Awer Mabil (P) · 80&rsquor; Erik Sviatchenko · 90+1&rsquor;","1","1","Ajax","Home",990,3,3,0,0,17,8,1,0,621,20,11,9,2.4,2.4,1.9,31,5,390,522,74.7,37,397,23,14,12
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Ajax","4-3-3",3,2.4,"Ryan Gravenberch · 47&rsquor; Noussair Mazraoui · 49&rsquor; David Neres · 66&rsquor;","1","0","Midtjylland","4-2-3-1",1,1.4,"Awer Mabil (P) · 80&rsquor; Erik Sviatchenko · 90+1&rsquor;","1","1","Midtjylland","Away",989,1,0,1,1,8,4,1,1,474,8,30,8,1.4,0.6,0.5,16,2,258,372,69.4,23,228,13,11,7
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Internazionale","3-5-2",0,0.2,"Arturo Vidal · 33&rsquor;","5","1","Real Madrid","4-2-3-1",2,2,"Eden Hazard (P) · 7&rsquor; Achraf Hakimi (OG) · 59&rsquor;","0","0","Internazionale","Home",932,0,0,0,0,5,1,4,1,599,13,14,9,0.2,0.2,0.1,9,0,432,510,84.7,36,411,22,11,1
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Internazionale","3-5-2",0,0.2,"Arturo Vidal · 33&rsquor;","5","1","Real Madrid","4-2-3-1",2,2,"Eden Hazard (P) · 7&rsquor; Achraf Hakimi (OG) · 59&rsquor;","0","0","Real Madrid","Away",990,1,0,1,1,13,4,0,0,918,14,5,8,2,1.2,1.2,28,2,756,827,91.4,61,642,31,20,15
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Marseille","4-2-3-1",0,1.3,"Leonardo Balerdi · 70&rsquor;","7","1","Porto","4-4-2",2,2.1,"Zaidu Sanusi · 39&rsquor; Marko Grujić · 67&rsquor; Sérgio Oliveira (P) · 72&rsquor;","4","1","Marseille","Home",969,0,0,0,0,11,2,6,1,618,13,13,5,1.3,1.3,1.3,21,0,434,529,82,36,384,15,25,15
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Marseille","4-2-3-1",0,1.3,"Leonardo Balerdi · 70&rsquor;","7","1","Porto","4-4-2",2,2.1,"Zaidu Sanusi · 39&rsquor; Marko Grujić · 67&rsquor; Sérgio Oliveira (P) · 72&rsquor;","4","1","Porto","Away",966,2,0,1,1,8,3,3,1,507,14,10,13,2.1,1.3,0.5,14,3,325,410,79.3,24,316,14,17,13
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Atlético Madrid","4-4-2",0,1.6,"","0","0","Lokomotiv Moscow","4-5-1",0,0.2,"","0","0","Atlético Madrid","Home",990,0,0,0,0,20,5,0,0,752,7,13,7,1.6,1.6,1.3,35,0,557,673,82.8,66,399,45,28,17
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Atlético Madrid","4-4-2",0,1.6,"","0","0","Lokomotiv Moscow","4-5-1",0,0.2,"","0","0","Lokomotiv Moscow","Away",990,0,0,0,0,4,1,0,0,494,18,17,17,0.2,0.2,0.2,8,0,277,370,74.9,16,268,10,13,10
